s2g	s2gp	s2chr	s2gi	s1g	s1gp	s1chr	s1gi	s1tot	s2tot	n	fishp	padj	scol	sxchr	clg
3741	EA30957	74130199	chr7	4005	GTF2F1	6167260	chrm35	5280	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3742	EA30953	91587513	chr7	4070	LOC116948801	1007883	chrm35	5220	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3743	EA30862	91912372	chr7	4071	LOC116948804	1102000	chrm35	5221	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3744	EA33631	92080510	chr7	4072	LOC116948802	1102359	chrm35	5222	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3745	EA31860	92346641	chr7	4073	MMACHC	1276739	chrm35	5223	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3746	EA33450	92440397	chr7	4074	LOC116948912	6652783	chrm35	5282	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3747	EA34917	92667271	chr7	4075	LOC116948915	6828677	chrm35	5283	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3748	EA31373	93439183	chr7	4076	LOC116948887	5029227	chrm35	5267	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3749	EA32505	93741267	chr7	4077	SLC6A9	6060010	chrm35	5276	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3750	EA31708	93822563	chr7	4078	MYSM1	6070449	chrm35	5277	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3751	EA31232	93934060	chr7	4079	RMI2	6104082	chrm35	5278	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3752	EA32370	93949014	chr7	4080	CCDC78	6106711	chrm35	5279	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3753	EA31626	95385362	chr7	4087	SLC35A3	299222	chrm35	5209	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3754	EA32629	95443934	chr7	4088	MISP3	344133	chrm35	5210	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3755	EA30918	95459873	chr7	4089	PALMD	372109	chrm35	5211	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3756	EA34309	95592152	chr7	4090	LOC116948790	463213	chrm35	5214	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3757	EA32290	95651491	chr7	4091	BTBD17	451020	chrm35	5213	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3758	EA34610	95698773	chr7	4092	PLPPR4	425118	chrm35	5212	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3759	EA33880	95910634	chr7	4093	LOC116948792	477406	chrm35	5215	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3760	EA34251	96156867	chr7	4094	TRMT13	526448	chrm35	5216	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3761	EA34054	96409773	chr7	4095	HSDL2	664822	chrm35	5217	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3762	EA33285	96410875	chr7	4096	LOC116948794	670078	chrm35	5218	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3763	EA35219	96463180	chr7	4097	LOC116948795	757756	chrm35	5219	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3764	EA32431	107499030	chr7	4134	GNG7	5498052	chrm35	5273	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3765	EA34593	107733613	chr7	4135	LOC116948898	5803723	chrm35	5274	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3766	EA32470	107919631	chr7	4136	FCHO2	5841659	chrm35	5275	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3767	EA31897	108384600	chr7	4137	HSPB11	1932428	chrm35	5230	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3768	EA32753	108602690	chr7	4138	LOC116948823	2072536	chrm35	5231	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3769	EA30958	108697243	chr7	4139	LOC116948963	11816022	chrm35	5307	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3770	EA33206	108716606	chr7	4140	AKR1A1	11796441	chrm35	5306	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3771	EA31152	109023383	chr7	4141	LOC116948975	12255291	chrm35	5312	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3772	EA32112	109460511	chr7	4143	DMRT3	4785001	chrm35	5263	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3773	EA30912	110149770	chr7	4145	DPH2	12026497	chrm35	5309	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3774	EA34853	111073847	chr7	4147	LOC116948890	5261829	chrm35	5269	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3775	EA33016	111108217	chr7	4148	LRRC40	5264726	chrm35	5270	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3776	EA33803	111700442	chr7	4149	PPWD1	5402712	chrm35	5271	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3777	EA32728	111848861	chr7	4150	LOC116948894	5433013	chrm35	5272	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3778	EA31217	112184288	chr7	4152	HYI	4007828	chrm35	5259	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3779	EA32315	113881040	chr7	4153	LOC116948983	4007902	chrm35	5260	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	NA	NA
3780	EA34049	114625830	chr7	4154	LOC116948878	4667410	chrm35	5261	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3781	EA34885	140143728	chr7	4238	TIE1	12455593	chrm35	5315	114	436	98	3.76349541182245e-114	2.62315630204025e-111	S	chrm35	L
3782	EA35462	4263273	chr7	3779	C37H1orf146	12310290	chrm37	5551	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3783	EA31966	4662216	chr7	3782	PSMC2	2434720	chrm37	5447	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3784	EA34440	22681648	chr7	3837	LOC116949536	5308758	chrm37	5479	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3785	EA31266	23453600	chr7	3840	LOC116949631	2913743	chrm37	5453	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3786	EA35174	23469620	chr7	3841	LUC7L	2915242	chrm37	5454	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3787	EA35101	23589573	chr7	3843	TEPSIN	6793520	chrm37	5503	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3788	EA35253	27165581	chr7	3856	LOC116949630	2799200	chrm37	5452	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3789	EA32853	63955059	chr7	3970	TMEM143	5414100	chrm37	5481	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3790	EA33286	63957219	chr7	3971	LOC116949543	5441743	chrm37	5482	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3791	EA35063	65159513	chr7	3975	CFAP52	8916266	chrm37	5526	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3792	EA33135	65380800	chr7	3977	CRYM	8461312	chrm37	5523	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3793	EA33698	66264886	chr7	3980	LOC116949519	6245610	chrm37	5493	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3794	EA33779	66270202	chr7	3981	LOC116949558	6258507	chrm37	5494	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3795	EA32409	75254193	chr7	4006	CENPX	6701210	chrm37	5498	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3796	EA33587	75361848	chr7	4007	LOC116949505	6680779	chrm37	5497	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3797	EA30825	75499403	chr7	4008	LOC116949544	6584163	chrm37	5495	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3798	EA33429	76793383	chr7	4011	LOC116949506	6756805	chrm37	5499	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3799	EA35464	88726228	chr7	4060	FASN	6164746	chrm37	5492	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3800	EA34370	89002763	chr7	4061	MGAT3	6100247	chrm37	5491	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3801	EA35301	89184862	chr7	4062	LOC116949524	6065628	chrm37	5490	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3802	EA33447	89346135	chr7	4063	CCDC40	6060837	chrm37	5489	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3803	EA33459	89927051	chr7	4064	LOC116949527	5840463	chrm37	5488	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3804	EA32723	90403145	chr7	4065	LOC116949538	5635707	chrm37	5486	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3805	EA31287	90524139	chr7	4066	LOC116949537	5528558	chrm37	5485	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3806	EA34590	90635320	chr7	4068	DESI1	5500535	chrm37	5484	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3807	EA35200	90680082	chr7	4069	LOC116949535	5022484	chrm37	5473	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3808	EA32679	94755930	chr7	4082	LUC7L3	10158508	chrm37	5531	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3809	EA34025	94952918	chr7	4083	SLC25A27	5204586	chrm37	5476	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3810	EA33335	95158604	chr7	4084	SIRT7	7132144	chrm37	5513	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3811	EA32413	98250870	chr7	4099	LOC116949661	6962552	chrm37	5510	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3812	EA31763	98544674	chr7	4100	IQCE	7160477	chrm37	5515	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3813	EA31829	98851971	chr7	4101	NOL12	1269922	chrm37	5426	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3814	EA31304	99004575	chr7	4102	MYCBPAP	1365952	chrm37	5427	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3815	EA34095	99174182	chr7	4105	ECSIT	5230370	chrm37	5477	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3816	EA34284	99730970	chr7	4107	P4HB	6872112	chrm37	5507	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3817	EA33741	99819004	chr7	4108	PPP1R27	6899670	chrm37	5508	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3818	EA32258	99861426	chr7	4109	LOC116949664	6925185	chrm37	5509	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3819	EA31658	99942726	chr7	4110	TSEN34	6773983	chrm37	5501	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3820	EA33540	99991323	chr7	4111	GRWD1	6761394	chrm37	5500	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3821	EA35508	100275057	chr7	4112	LOC116949610	2068741	chrm37	5439	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3822	EA34403	101270963	chr7	4122	RECQL5	2581757	chrm37	5448	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3823	EA32466	101888886	chr7	4124	LOC116949761	12101239	chrm37	5550	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3824	EA33967	135871796	chr7	4222	LOC116949716	10192576	chrm37	5532	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3825	EA32681	136364994	chr7	4225	FBF1	36355	chrm37	5421	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3826	EA35506	136535766	chr7	4226	MRPL38	110648	chrm37	5422	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3827	EA32791	136690176	chr7	4227	LOC116949573	251298	chrm37	5423	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3828	EA35241	138503571	chr7	4230	AXIN1	7732957	chrm37	5521	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	NA	NA
3829	EA34602	138763959	chr7	4231	CCNF	1842598	chrm37	5432	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3830	EA34130	139131958	chr7	4232	LOC116949695	8210689	chrm37	5522	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3831	EA34897	139740248	chr7	4234	SLC38A10	6774802	chrm37	5502	133	436	50	1.34505616926764e-31	9.37504149979548e-29	S	chrm37	H
3832	EA33424	58288970	chr7	3952	LOC116950432	871949	chrm39	5716	96	436	2	0.955741959190112	1	NS	NA	NA
3833	EA32495	114971101	chr7	4157	LOC116950435	940306	chrm39	5721	96	436	2	0.955741959190112	1	NS	NA	NA
3834	EA32034	67395957	chr7	3983	TM2D1	11387271	chrm41	6086	99	436	1	0.993749585822383	1	NS	NA	NA
3835	EA34708	25741177	chr7	3847	STK11	9988397	chrm44	6536	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	chrm44	L
3836	EA35423	25885503	chr7	3848	CBARP	9775608	chrm44	6535	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3837	EA35449	26144517	chr7	3849	SLC44A1	1752848	chrm44	6470	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3838	EA35519	26176810	chr7	3850	LOC116951847	9327106	chrm44	6533	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3839	EA31449	26262067	chr7	3851	LOC116951956	1647918	chrm44	6469	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	chrm44	L
3840	EA34681	26449870	chr7	3852	LOC116951993	1925301	chrm44	6472	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3841	EA31534	26610976	chr7	3853	LOC116951848	1832235	chrm44	6471	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3842	EA34684	26942701	chr7	3855	LOC116951840	262617	chrm44	6455	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3843	EA31562	28155951	chr7	3858	LOC116951894	1457721	chrm44	6466	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3844	EA34799	30034185	chr7	3861	LOC116951917	1475759	chrm44	6467	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3845	EA31108	41316645	chr7	3901	LOC116951830	9149627	chrm44	6530	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	chrm44	L
3846	EA31221	46281899	chr7	3916	LOC116951828	10900970	chrm44	6543	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3847	EA34350	109173195	chr7	4142	LOC116951859	6948747	chrm44	6520	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	chrm44	L
3848	EA31998	140494615	chr7	4239	LOC116951916	2794885	chrm44	6474	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	chrm44	L
3849	EA31158	140615338	chr7	4240	LOC116952008	2824063	chrm44	6475	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3850	EA35271	140634461	chr7	4241	GCDH	2827597	chrm44	6476	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	chrm44	L
3851	EA34644	143676613	chr7	4255	LOC116952010	4910937	chrm44	6496	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3852	EA31605	143738670	chr7	4256	GLDC	4569243	chrm44	6489	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	chrm44	L
3853	EA33732	144056091	chr7	4257	TYRP1	4539406	chrm44	6488	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	chrm44	L
3854	EA31185	144899014	chr7	4258	PTPRD	4300851	chrm44	6487	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	chrm44	L
3855	EA32364	146090645	chr7	4259	ROR1	3724319	chrm44	6485	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3856	EA35122	146638702	chr7	4260	LOC116951928	3427116	chrm44	6483	93	436	22	5.961262468546e-10	4.15499994057656e-07	S	NA	NA
3857	EA31587	7042415	chr7	3797	LOC116952467	9137797	chrm47	6640	103	436	2	0.967135549485338	1	NS	NA	NA
3858	EA32902	15690456	chr7	3823	SULT4A1	9066040	chrm47	6639	103	436	2	0.967135549485338	1	NS	NA	NA
3859	EA31312	87223073	chr7	4047	LOC116952682	10203305	chrm48	6823	70	436	1	0.972527485065189	1	NS	NA	NA
3860	EA31119	60574990	chr7	3963	LOC116953327	10949389	chrm51	6908	82	436	1	0.985121168560125	1	NS	NA	NA
3861	EA35252	38649374	chr7	3887	MRPL37	4418839	chrm50	6949	87	436	2	0.935438250971001	1	NS	NA	NA
3862	EA31513	44925033	chr7	3912	NRDC	5523829	chrm50	6961	87	436	2	0.935438250971001	1	NS	NA	NA
3863	EA33106	46512754	chr7	3917	WDR78	8515257	chrm55	7341	73	436	2	0.88544831883929	1	NS	NA	NA
3864	EA33417	110174124	chr7	4146	LOC116954432	6487135	chrm55	7318	73	436	2	0.88544831883929	1	NS	NA	NA
3865	EA33593	21580490	chr7	3835	DCTN5	1919287	chrm58	7522	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3866	EA35572	21642761	chr7	3836	POLR2F	1928495	chrm58	7523	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	NA	NA
3867	EA33315	23565626	chr7	3842	MPG	1781844	chrm58	7519	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3868	EA31151	27224873	chr7	3857	EIF3D	3790474	chrm58	7533	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3869	EA34870	65013566	chr7	3972	DCXR	6243232	chrm58	7549	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3870	EA32825	65090807	chr7	3973	TBC1D24	3515731	chrm58	7530	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	NA	NA
3871	EA33401	65104113	chr7	3974	ATG12	8481694	chrm58	7581	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	NA	NA
3872	EA31318	65173693	chr7	3976	FADS6	8946326	chrm58	7585	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	NA	NA
3873	EA33362	65602961	chr7	3978	LOC116955073	5423069	chrm58	7545	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	NA	NA
3874	EA30785	76374244	chr7	4009	LOC116955102	7344217	chrm58	7564	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	NA	NA
3875	EA33960	76603779	chr7	4010	RPL38	7332635	chrm58	7563	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3876	EA33185	77131828	chr7	4012	SPHK2	3951775	chrm58	7535	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3877	EA31886	88512281	chr7	4059	NTAN1	7515262	chrm58	7570	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3878	EA32340	90524152	chr7	4067	ARSG	7450070	chrm58	7567	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	NA	NA
3879	EA33608	94405329	chr7	4081	SLC25A19	6244297	chrm58	7550	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	NA	NA
3880	EA35215	99047578	chr7	4103	TMEM11	7101009	chrm58	7558	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3881	EA34390	99136011	chr7	4104	HID1	7137784	chrm58	7559	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3882	EA33108	99309103	chr7	4106	LOC116955090	8098056	chrm58	7577	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3883	EA32264	100401447	chr7	4114	LOC116955164	181809	chrm58	7516	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3884	EA32673	101644210	chr7	4123	LOC116955104	5026932	chrm58	7539	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	NA	NA
3885	EA32053	135811125	chr7	4221	LOC116955084	4666713	chrm58	7537	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	NA	NA
3886	EA34150	136256308	chr7	4224	LOC116955085	5380946	chrm58	7544	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	NA	NA
3887	EA35117	138187115	chr7	4229	NUBP2	7256563	chrm58	7562	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3888	EA35280	139596820	chr7	4233	MRPL58	5265037	chrm58	7542	75	436	24	7.60288564108643e-14	5.29921129183724e-11	S	chrm58	H
3889	EA34184	139956377	chr7	4235	THAP9	7902642	chrm57	7661	86	436	1	0.987869589724577	1	NS	NA	NA
3890	EA31342	43419060	chr7	3908	MRPS35	7846393	chrm60	7746	81	436	1	0.984341554270042	1	NS	NA	NA
3891	EA35224	88036762	chr7	4055	LOC116955661	5905036	chrm61	7795	55	436	4	0.294750307062981	1	NS	NA	NA
3892	EA31231	100598256	chr7	4116	PGK1	5635204	chrm61	7792	55	436	4	0.294750307062981	1	NS	chrm61	F
3893	EA34823	101132593	chr7	4121	PGRMC1	6658341	chrm61	7799	55	436	4	0.294750307062981	1	NS	chrm61	F
3894	EA31184	109680540	chr7	4144	ALG8	819588	chrm61	7764	55	436	4	0.294750307062981	1	NS	chrm61	F
3895	EA32468	32112468	chr7	3864	LOC116955839	1219981	chrm62	7815	46	436	4	0.196602484656574	1	NS	NA	NA
3896	EA30940	32372380	chr7	3865	QTRT2	7045463	chrm62	7850	46	436	4	0.196602484656574	1	NS	NA	NA
3897	EA33175	51072235	chr7	3931	PARP12	2173030	chrm62	7821	46	436	4	0.196602484656574	1	NS	NA	NA
3898	EA34742	131843387	chr7	4206	LOC116955893	3026998	chrm62	7827	46	436	4	0.196602484656574	1	NS	NA	NA
3899	EA31056	87688385	chr7	4050	LOC116956019	4786505	chrm63	7908	84	436	1	0.986565640595733	1	NS	NA	NA
3900	EA34344	123584307	chr7	4178	LOC116956513	7183836	chrm65	7994	56	436	1	0.943754138114116	1	NS	chrm65	O2
3901	EA31336	132558710	chr7	4208	TCTEX1D2	1267847	chrm67	8082	42	436	6	0.0172401845113723	1	NS	chrm67	N
3902	EA32860	132811395	chr7	4209	LOC116956737	1479905	chrm67	8084	42	436	6	0.0172401845113723	1	NS	NA	NA
3903	EA30807	132845506	chr7	4210	LOC116956749	2933508	chrm67	8090	42	436	6	0.0172401845113723	1	NS	chrm67	N
3904	EA33598	133262867	chr7	4212	NALCN	5403350	chrm67	8099	42	436	6	0.0172401845113723	1	NS	NA	NA
3905	EA31308	133443468	chr7	4213	DTYMK	2072662	chrm67	8088	42	436	6	0.0172401845113723	1	NS	chrm67	N
3906	EA32144	133665826	chr7	4214	LOC116956824	311269	chrm67	8075	42	436	6	0.0172401845113723	1	NS	NA	NA
3907	EA31610	39438402	chr7	3890	LOC116957432	493493	chrm74	8223	41	436	1	0.878638934718333	1	NS	NA	NA
3908	EA65267	17836363	chr8	4337	LOC116940997	33326078	chrm1	304	324	505	6	0.999805056615241	1	NS	NA	NA
3909	EA67281	38080197	chr8	4392	CIB1	33680726	chrm1	311	324	505	6	0.999805056615241	1	NS	NA	NA
3910	EA67000	49862059	chr8	4447	PDE8B	34013765	chrm1	320	324	505	6	0.999805056615241	1	NS	chrm1	C1
3911	EA66416	50053980	chr8	4448	CPEB1	33987654	chrm1	319	324	505	6	0.999805056615241	1	NS	chrm1	C2
3912	EA67101	111248804	chr8	4671	LOC116939057	23705893	chrm1	197	324	505	6	0.999805056615241	1	NS	NA	NA
3913	EA68188	134844639	chr8	4750	TIPIN	32412210	chrm1	286	324	505	6	0.999805056615241	1	NS	chrm1	C1
3914	EA67389	752367	chr8	4264	TBRG4	23704781	chrm2	508	215	505	94	2.71305301856531e-61	1.89099795394002e-58	S	chrm2	B2
3915	EA64601	2799983	chr8	4268	INPP1	14186494	chrm2	421	215	505	94	2.71305301856531e-61	1.89099795394002e-58	S	chrm2	B1
3916	EA66657	3085767	chr8	4269	LOC116947400	14681286	chrm2	432	215	505	94	2.71305301856531e-61	1.89099795394002e-58	S	NA	NA
3917	EA66811	4069792	chr8	4270	LOC116947393	14703112	chrm2	433	215	505	94	2.71305301856531e-61	1.89099795394002e-58	S	chrm2	B1
3918	EA65251	6053851	chr8	4278	LOC116947546	14878843	chrm2	434	215	505	94	2.71305301856531e-61	1.89099795394002e-58	S	NA	NA
3919	EA65449	6444404	chr8	4280	LOC116946936	12999044	chrm2	407	215	505	94	2.71305301856531e-61	1.89099795394002e-58	S	NA	NA
3920	EA66293	6713171	chr8	4281	COL6A1	15010997	chrm2	436	215	505	94	2.71305301856531e-61	1.89099795394002e-58	S	NA	NA
3921	EA64982	10908497	chr8	4301	USP37	14402509	chrm2	424	215	505	94	2.71305301856531e-61	1.89099795394002e-58	S	chrm2	B3
